id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,八种情感分析
4.45639E+15,InEPGchkV,1431045773.0,度量衡王瑞镛,武汉华南海鲜市场不明原因肺炎事件持续引发公众关注。记者走访发现，相关患者已于2019年12月31日转入武汉市一家突发公共卫生事件医疗救治定点医院――金银潭医院进行隔离治疗，外人和家属一律不得探视。有患者表示，其病情已无大碍，希望外界不用再担心。#武汉肺炎疫情患者被要求继续留院#,,,,武汉肺炎疫情患者被要求继续留院,3,20.0,12,2020/1/2 20:34,华为Mate20保时捷设计,,,,"{'words': 77, 'sentences': 4, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.45601E+15,Inv7y2e5I,2126111810.0,小小羊儿咩咩叫77,#新年心愿#新年第一天，大儿子离家出走，小儿子肺炎住院，我的心,,焦作·孟州市人民医院,,新年心愿,0,1.0,0,2020/1/1 19:50,HUAWEI nova 3e,,,,"{'words': 17, 'sentences': 1, '好': 0, '乐': 2, '哀': 1, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45601E+15,Inv7ewoSA,2214628770.0,夏路路路,上一次妹妹肺炎支原体感染，跟哥哥在家也呆了半个月以后发现妹妹被传染得了肺炎支原体感染，带哥哥去检查哥哥没有被传染上就直接被送走隔离了两个星期这一次哥哥又是跟妹妹呆了有一个星期哥哥查出来乙流，希望妹妹可以跟哥哥上次一样幸运没有被传染,,,,,0,2.0,0,2020/1/1 19:50,美图T9我的智能摄影师,,,,"{'words': 70, 'sentences': 1, '好': 1, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45601E+15,Inv7ctcRZ,5623185245.0,海口发布,【科普一下：什么是肺炎？怎样预防？😷】肺炎的症状及发病原因是什么？下面是大多数常见肺炎的发病机制，马住！一起通过视频让更多人知道！L医视频的微博视频,,,,,2,0.0,0,2020/1/1 19:50,微博 weibo.com,,"http://f.video.weibocdn.com/004bAq6Dlx07z1ozeuJi01041200BAsG0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152006&ssig=BYqTcryamp&KID=unistore,video",,"{'words': 48, 'sentences': 6, '好': 0, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45601E+15,Inv6Z9BRh,5949526462.0,船到山前必然直,本来想来一个一个人的旅行，结果武汉的肺炎阻挡了我票白买了,,,,,0,0.0,0,2020/1/1 19:49,iPhone客户端,,,,"{'words': 17, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45601E+15,Inv6QDnVe,5274645521.0,西乡县检察院,【与病毒性肺炎有关联#华南海鲜批发市场休市整治卫生#】今日，武汉相关部门发出公告：“经研究，决定对华南海鲜批发市场实行休市，进行环境卫生整治。请广大商户积极配合，开市时间另行通知。”近期，武汉已发现27例病毒性肺炎病例，目前尚未发现明显人传人现象。@央视新闻L央视网快看的微博视频,,,央视新闻,华南海鲜批发市场休市整治卫生,0,3.0,5,2020/1/1 19:49,HUAWEI P20 Pro,,"http://locallimit.us.sinaimg.cn/0036IkLblx07zOoEZq48010412006LgR0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152006&ssig=nwKIWMxqqz&KID=unistore,video",,"{'words': 79, 'sentences': 4, '好': 2, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.45601E+15,Inv6CokBz,1637795445.0,啊曼浪花,转//#看点快报#《武汉不明原因肺炎，政府出手了》O网页链接,,,,看点快报,0,0.0,0,2020/1/1 19:48,天天快报,['http://ww1.sinaimg.cn/large/619ec675ly1gahaxd71d1j20ku0rs767.jpg'],,,"{'words': 20, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45601E+15,Inv6wvB5G,1888781280.0,咸宁大小事爆料,#8名散布武汉肺炎谣言者被查处#真相永远是真相，谣言永远是谣言，管好自已的嘴，做好自已的事，祸从口出。#说真话知真相#正能量永远是正能量，正义也永远是正义，杜绝谣言，净化网络，人人有责！,,,,"8名散布武汉肺炎谣言者被查处,说真话知真相",4,19.0,23,2020/1/1 19:48,说真话知真相超话,"['http://ww3.sinaimg.cn/large/709483e0gy1gahbgq07nbj20hs0my775.jpg', 'http://ww3.sinaimg.cn/large/709483e0gy1gahbgqmn7ij20hs0iljtu.jpg']",,,"{'words': 60, 'sentences': 3, '好': 3, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 5, '惊': 0}"
4.45601E+15,Inv6qzw9L,2772742665.0,_最后一页_,我分享了L医视频的微博视频,,,,,0,0.0,0,2020/1/1 19:48,iPhone客户端,,"http://f.video.weibocdn.com/004bAq6Dlx07z1ozeuJi01041200BAsG0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152006&ssig=BYqTcryamp&KID=unistore,video",,"{'words': 9, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45601E+15,Inv6p8zaL,2164950081.0,_ZINING,《散布武汉肺炎不实消息8人被警方依法查处》新京报快讯、据武汉市公安局通报，近期，武汉市部分医疗机构发现接诊了多例肺炎病例，市卫健委就此发布了情况通报。O网页链接,,,,,0,0.0,0,2020/1/1 19:48,百度App,['http://ww1.sinaimg.cn/large/810a8441ly1gahawr85ldj202o02ot8i.jpg'],,,"{'words': 42, 'sentences': 2, '好': 0, '乐': 0, '哀': 1, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.45601E+15,Inv6hali3,1459272740.0,嘉善老顾,【热点关注】@平安武汉发布通报，#8名散布武汉肺炎谣言者被查处#,,,平安武汉,8名散布武汉肺炎谣言者被查处,8,7.0,6,2020/1/1 19:47,360安全浏览器,['http://ww4.sinaimg.cn/large/56fabc24ly1gahauvv9flj20j60i87es.jpg'],,,"{'words': 21, 'sentences': 1, '好': 0, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.45601E+15,Inv64sr7D,3856971010.0,南京模范马路社区,据武汉市公安局通报，近期，武汉市部分医疗机构发现接诊了多例肺炎病例，市卫健委就此发布了情况通报。但一些网民在不经核实的情况下，在网络上发布、转发不实信息，造成不良社会影响。公安机关经调查核实，已传唤8名违法人员，并依法进行了处理。警方提示，网络不是法外之地，在网上发布信息、言论应遵守法律法规，对于编造、传播、散布谣言，扰乱社会秩序的违法行为，警方将依法查处，绝不姑息。希望广大网民遵守相关法律法规，不造谣、不信谣、不传谣，共建和谐清朗的网络空间,,,,,0,0.0,0,2020/1/1 19:47,iPhone客户端,['http://ww1.sinaimg.cn/large/e5e4b502gy1gahavzs5l9j20b4084mxw.jpg'],,,"{'words': 123, 'sentences': 5, '好': 5, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 6, '惊': 0}"
4.45601E+15,Inv5S2KYU,2456763457.0,huaxing_628,#腾讯新闻#散布武汉肺炎不实消息8人被警方依法查处O散布武汉肺炎不实消息8人被警方依法查处来自@腾讯新闻,,,腾讯新闻,腾讯新闻,0,0.0,0,2020/1/1 19:46,腾讯新闻客户端,['http://ww1.sinaimg.cn/large/926f3c41ly1gahavfxno6j20hs0a00tu.jpg'],,,"{'words': 31, 'sentences': 1, '好': 0, '乐': 0, '哀': 2, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45601E+15,Inv4Ysm5R,2663751563.0,南京广播电视台,【散布武汉肺炎不实消息8人被警方依法查处】#散布武汉肺炎谣言8人被查处#据武汉市公安局通报，近期，武汉市部分医疗机构发现接诊了多例肺炎病例，市卫健委就此发布了情况通报。但一些网民在不经核实的情况下，在网络上发布、转发不实信息，造成不良社会影响。公安机关经调查核实，已传唤8名违法人员，并依法进行了处理。警方提示，网络不是法外之地，在网上发布信息、言论应遵守法律法规，对于编造、传播、散布谣言，扰乱社会秩序的违法行为，警方将依法查处，绝不姑息。希望广大网民遵守相关法律法规，不造谣、不信谣、不传谣，共建和谐清朗的网络空间。,,,,散布武汉肺炎谣言8人被查处,0,0.0,0,2020/1/1 19:44,微博 weibo.com,['http://ww3.sinaimg.cn/large/9ec59f8bgy1gahat5i7k8j20j60hhtd2.jpg'],,,"{'words': 147, 'sentences': 6, '好': 5, '乐': 0, '哀': 1, '怒': 0, '惧': 1, '恶': 7, '惊': 0}"
4.45601E+15,Inv4qsVCs,5816161945.0,北京通州大峰,【散布武汉肺炎不实消息8人被警方依法查处】#散布武汉肺炎谣言8人被查处#据武汉市公安局通报，近期，武汉市部分医疗机构发现接诊了多例肺炎病例，市卫健委就此发布了情况通报。但一些网民在不经核实的情况下，在网络上发布、转发不实信息，造成不良社会影响。公安机关经调查核实，已传唤8名违法人员，并依法进行了处理。警方提示，网络不是法外之地，在网上发布信息、言论应遵守法律法规，对于编造、传播、散布谣言，扰乱社会秩序的违法行为，警方将依法查处，绝不姑息。希望广大网民遵守相关法律法规，不造谣、不信谣、不传谣，共建和谐清朗的网络空间。,,,,散布武汉肺炎谣言8人被查处,2,1.0,0,2020/1/1 19:43,北通州Android,['http://ww1.sinaimg.cn/large/006lC1pDly1gaharr27sxj30k0140af3.jpg'],,,"{'words': 147, 'sentences': 6, '好': 5, '乐': 0, '哀': 1, '怒': 0, '惧': 1, '恶': 7, '惊': 0}"
4.45601E+15,Inv4cjuVm,2087169013.0,法治日报,【#8名散布武汉肺炎谣言者被查处#】@平安武汉通报：近期，我市部分医疗机构发现接诊多例肺炎病例，市卫健委就此发布通报。但一些网民在不经核实情况下，发布、转发不实信息，造成不良社会影响。公安机关已传唤8名违法人员，并依法进行处理。望广大网民遵守相关法律法规，不造谣、不信谣、不传谣。@人民日报,,,"平安武汉,人民日报",8名散布武汉肺炎谣言者被查处,7,5.0,19,2020/1/1 19:42,融媒体iPhone客户端,['http://ww3.sinaimg.cn/large/7c67abf5ly1gahar5wjxuj20v10bmn1h.jpg'],,,"{'words': 85, 'sentences': 5, '好': 1, '乐': 1, '哀': 0, '怒': 0, '惧': 1, '恶': 3, '惊': 0}"
4.45601E+15,Inv3NaS60,1829858922.0,N·1003,2019最后一天武汉发现不知名肺炎2020第一天重庆小区大火这都什么事啊真的那🔥烧得吓人,,,,,0,1.0,0,2020/1/1 19:41,iPhone客户端,,,,"{'words': 24, 'sentences': 1, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 0, '惊': 0}"
4.45601E+15,Inv3vrKjn,5532545994.0,你看到的可能是假的HZH,p1全部是绿色食品健康p2凌晨三点的复兴村啥也没有散会p3凭啥让我不及格？p4芝士套头我爱炸鸡and两盒芝士不够一包薯条…p56爱凑热闹的小韩还好目前无肺炎感染症状大家一起冲真真很快乐p789烂七八糟的奈雪图奶茶桶上线喝就完事总结2020了新年快落大嘎可以实现全面小康了吗可以脱贫了吗and🈚️图记录hzh居然刮中了彩票一定是运气来了最后2020请多关照,,,,,0,6.0,5,2020/1/1 19:40,iPhone,"['http://ww2.sinaimg.cn/large/0062pZWOly1gah9le97vjj30u01hc7ij.jpg', 'http://ww2.sinaimg.cn/large/0062pZWOly1gah9lcwgroj30u01hc162.jpg', 'http://ww4.sinaimg.cn/large/0062pZWOly1gaha1nmlwuj30u01syhdu.jpg', 'http://ww2.sinaimg.cn/large/0062pZWOly1gah9lbbatnj31400u0k22.jpg', 'http://ww2.sinaimg.cn/large/0062pZWOly1gaha1hu031j31hc0u01fq.jpg', 'http://ww4.sinaimg.cn/large/0062pZWOly1gah9lkuy0fj31400u048r.jpg', 'http://ww3.sinaimg.cn/large/0062pZWOly1gah9l9nss9j31400u0al5.jpg', 'http://ww4.sinaimg.cn/large/0062pZWOly1gaha5c9by7j30u0140jxx.jpg', 'http://ww2.sinaimg.cn/large/0062pZWOly1gaha5dnm0ij31400u0agh.jpg']",,,"{'words': 100, 'sentences': 2, '好': 3, '乐': 4, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.45601E+15,Inv3jDMnX,7312131866.0,沥青24k,#武汉发现不明原因肺炎#肺炎控制住了没有,,,,武汉发现不明原因肺炎,0,0.0,0,2020/1/1 19:40,iPhone客户端,,,,"{'words': 12, 'sentences': 1, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45663E+15,InLhmbMpv,6174509848.0,澳門日報,【不明肺炎】日前武汉发现集体感染肺炎病例，疑由不明原因引起。本澳近期增人手加强卫生检疫，三男女从武汉返澳后出现发热及呼吸道症状，经检查排除染不明肺炎，卫生局提醒前线医护保持警惕，并呼吁赌场防控传染病。O武汉返澳三男女现发热及呼吸道症状，卫局表示......,,,,,4,10.0,16,2020/1/3 12:59,微博 weibo.com,['http://ww3.sinaimg.cn/large/006JRC4wgy1gajablpir1j30m80gowld.jpg'],,,"{'words': 69, 'sentences': 4, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 2, '惊': 0}"
4.45663E+15,InLfwpOTm,6342504032.0,错过的就是永远527,好的开始:二宝的肺炎，在喝药雾化下成功躲过了输液，老娘的心此刻无比的轻松感恩:感恩公公婆婆，祝他们身体健康（常怀一颗感恩心，心烦减不少）,,乌兰察布·凉城县,,,0,0.0,1,2020/1/3 12:54,前后2000万 OPPO R11s,,,,"{'words': 41, 'sentences': 1, '好': 1, '乐': 2, '哀': 0, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.45663E+15,InLe7f5Yz,2878978910.0,双流区永安镇,【科普：什么是肺炎？怎样预防？】肺炎的症状及发病原因是什么，下面是大多数常见肺炎的发病机制，转发一起通过视频让更多人了解下！L医视频的微博视频,,,,,0,0.0,0,2020/1/3 12:51,微博 weibo.com,,"http://f.video.weibocdn.com/004bAq6Dlx07z1ozeuJi01041200BAsG0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152006&ssig=BYqTcryamp&KID=unistore,video",,"{'words': 46, 'sentences': 4, '好': 0, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 0, '惊': 0}"
4.45663E+15,InLdPv5Wu,1713414013.0,fishvat,某些员工太恶心了吧，为了怕武汉的肺炎疫情，又不想周末出差，也不想惹搞事的媒体，把自己工作活儿按头安排给我，让我临时去武汉出差，问个理由也说不上来。不好意思，老娘不奉陪了，厚脸皮谁不会。,,,,,1,13.0,3,2020/1/3 12:50,iPhone客户端,,,,"{'words': 59, 'sentences': 3, '好': 0, '乐': 0, '哀': 0, '怒': 0, '惧': 1, '恶': 2, '惊': 0}"
4.45663E+15,InLbyxs5w,5214697518.0,美杨杨Mia,育儿#新手爸妈通关指南##育儿专家说#小儿肺炎是“三分治，七分养”，家庭照料是小儿肺炎康复的重要部分，可采取以下措施：1.痰液排出补充水分，注意保持室内适宜湿度，以保证呼吸道的湿润度，避免痰液粘稠；同时帮助患儿翻身、拍背，还可以遵医嘱给予雾化吸入，稀释痰液，促进痰液排出。2.合理降温给予退热药的同时，要学会物理降温。若体温不太高，可用温水洗澡或擦拭，避免药物过多摄入。3.谨慎饮食患儿抵抗疾病时，能量会大量消耗，注意饮食营养要丰富，但是以清淡、易消化的食物为主，忌食辛辣、油腻、过甜食物。4.注意通风换气保持室内空气新鲜，定时通风换气，家人不要在室内吸烟，以免影响患儿的康复。患儿宜多晒太阳，可引导其多参加一些体育锻炼，增强自身免疫力,,,,"新手爸妈通关指南,育儿专家说",0,0.0,0,2020/1/3 12:44,育儿超话,,,,"{'words': 193, 'sentences': 11, '好': 13, '乐': 1, '哀': 1, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.45663E+15,InLbh7FFz,5769898791.0,布咔医疗,【10天不换的床单有多脏?细菌数量数百万】不换床单会给皮肤带来健康隐患，应7-10天清洗更换，否则：①皮肤刺激或湿疹，脏床单摩擦导致；②一周后床单带菌数增加，枝孢菌→哮喘肺炎，真菌→甲癣；③尘螨，清洗后应在阳光下曝晒，杀灭螨虫；④诱发痘痘，导致皮肤老化。#科普##布咔小课堂##布咔tips##健康小知识#,,,,"科普,布咔小课堂,布咔tips,健康小知识",0,0.0,0,2020/1/3 12:44,微博 weibo.com,['http://ww3.sinaimg.cn/large/006itUfJgy1gaj5tcwp9jj30u0140hdt.jpg'],,,"{'words': 97, 'sentences': 6, '好': 2, '乐': 1, '哀': 0, '怒': 0, '惧': 0, '恶': 3, '惊': 0}"
4.45663E+15,InL9EEIfl,7306703818.0,用户730670381,最近孩子生病住院的特别多！刚出生的宝宝没有住院史，请宝爸宝妈们抓紧时间为宝宝上保险。因为一旦有住院史如肺炎、心肌炎买保险将很麻烦，要么延期要么加费要么责任除外要么拒保……所以在孩子出生健康时一定要储备好保险！,,北京·农影社区,,,0,0.0,0,2020/1/3 12:40,nova 5i Pro,['http://ww2.sinaimg.cn/large/007YubrAly1gaj9s0any2j30u0196wi5.jpg'],,,"{'words': 64, 'sentences': 4, '好': 2, '乐': 0, '哀': 4, '怒': 0, '惧': 0, '恶': 1, '惊': 0}"
4.45663E+15,InL8Fu12K,1065203750.0,张友平医生,【病毒性肺炎】众所周知，细菌是引起成肺炎的主要病原体，尤以肺炎链球菌最常见。而近年来，呼吸道病毒在成人肺炎发生中的作用逐渐被人们所认识。多数研究认为，流感病毒是引起成...#健康中国2030#【我的诊室】了解更多>>O网页链接【文章详情】点击↓↓↓O病毒性肺炎,,,,健康中国2030,3,0.0,1,2020/1/3 12:37,爱问医生医端,,,,"{'words': 77, 'sentences': 4, '好': 1, '乐': 0, '哀': 0, '怒': 0, '惧': 2, '恶': 0, '惊': 0}"
4.45663E+15,InL5BeeIl,1730243272.0,第一时间,【重庆一居民楼起火，从2楼烧到30楼！消防通道被占？他们出手了】重庆一小区1日发生火灾，明火于当晚被扑灭，无人员伤亡。经核查，火灾原因为二层阳台起火引燃外墙保温层及雨棚，蔓延至第30层。目前，火灾原因也在进一步调查中。据了解，消防车进行救援时，由于消防通道被地桩以及车辆阻挡，影响了救援的及时进行，可以说救火时间因此被耽误了不少。面对血的教训，仍然有人麻木不仁，任性地给“生命通道”添堵。对此，专家表示，法律明确规定，占用、堵塞消防通道属于违法行为。L第一时间的微博视频,,,,,6,2.0,13,2020/1/3 12:30,微博 weibo.com,,"http://f.video.weibocdn.com/003Np3DPlx07zRtSGSmI01041202O2cu0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1611152006&ssig=m8kM%2BvRCBw&KID=unistore,video",,"{'words': 141, 'sentences': 9, '好': 4, '乐': 0, '哀': 0, '怒': 2, '惧': 1, '恶': 3, '惊': 0}"
